,by,delivery_error,distance_btwn_cones_pix,isPair,lConeNeighbors,masterID1,masterID2,rg,session,subject,trial,type1,type2,x1,x2,y1,y2
71,-0.1,0.188554902436575,10.6301458127347,True,,57,58,0.4,20,20075L,72,0,0,262,255,220,212
0,-0.181818181818182,0.174774739342287,12.1655250605964,True,,59,60,0.727272727272727,21,20075L,1,0,0,222,220,393,405
1,0.2,0.171044085613558,0,False,,61,61,-0.8,21,20075L,2,0,0,236,236,411,411
2,,0.173308165609428,0,False,,61,61,,21,20075L,3,0,0,236,236,411,411
3,0,0.142779444801979,17.0880074906351,True,,60,61,-0.909090909090909,21,20075L,4,0,0,220,236,405,411
4,0,0.163984505864358,0,False,,61,61,-0.714285714285714,21,20075L,5,0,0,236,236,411,411
5,-0.166666666666667,0.234642187124986,0,False,,60,60,0.666666666666667,21,20075L,6,0,0,220,220,405,405
6,0,0.155089326123647,22.8035085019828,True,,59,61,-0.909090909090909,21,20075L,7,0,0,222,236,393,411
7,0.166666666666667,0.185169457434946,0,False,,61,61,-0.666666666666667,21,20075L,8,0,0,236,236,411,411
8,-0.142857142857143,0.129558878431331,0,False,,60,60,0.571428571428571,21,20075L,9,0,0,220,220,405,405
9,0,0.166944950244547,0,False,,59,59,-0.833333333333333,21,20075L,10,0,0,222,222,393,393
10,0,0.207634337189878,0,False,,61,61,-0.714285714285714,21,20075L,11,0,0,236,236,411,411
11,0.166666666666667,0.205822888087785,22.8035085019828,True,,59,61,-0.666666666666667,21,20075L,12,0,0,222,236,393,411
12,0,0.152403390811351,0,False,,61,61,-0.961538461538462,21,20075L,13,0,0,236,236,411,411
13,-0.142857142857143,0.190316459960107,12.1655250605964,True,,59,60,0.571428571428571,21,20075L,14,0,0,222,220,393,405
14,-0.333333333333333,0.165405080425739,0,False,,60,60,0.5,21,20075L,15,0,0,220,220,405,405
15,-0.5,0.174220816837945,12.1655250605964,True,,59,60,0.333333333333333,21,20075L,16,0,0,222,220,393,405
16,-0.166666666666667,0.179863737846712,17.0880074906351,True,,60,61,0.666666666666667,21,20075L,17,0,0,220,236,405,411
17,0,0.144292588642985,0,False,,59,59,-0.5,21,20075L,18,0,0,222,222,393,393
18,0,0.152732328171277,0,False,,60,60,0.833333333333333,21,20075L,19,0,0,220,220,405,405
19,-0.363636363636364,0.169140554234899,22.8035085019828,True,,59,61,0.545454545454545,21,20075L,20,0,0,222,236,393,411
20,0.166666666666667,0.149626553750843,22.8035085019828,True,,59,61,-0.666666666666667,21,20075L,21,0,0,222,236,393,411
21,0,0.150565821356184,12.1655250605964,True,,59,60,0.833333333333333,21,20075L,22,0,0,222,220,393,405
22,0,0.219049799221164,22.8035085019828,True,,59,61,-0.5,21,20075L,23,0,0,222,236,393,411
23,-0.1,0.206603827813337,0,False,,61,61,0.4,21,20075L,24,0,0,236,236,411,411
24,0,0.15266260994495,17.0880074906351,True,,60,61,0.833333333333333,21,20075L,25,0,0,220,236,405,411
25,0,0.14571900770413,0,False,,60,60,0.833333333333333,21,20075L,26,0,0,220,220,405,405
26,-0.545454545454546,0.153504804736641,12.1655250605964,True,,59,60,0.363636363636364,21,20075L,27,0,0,222,220,393,405
27,-0.5,0.196158163732642,0,False,,59,59,0.333333333333333,21,20075L,28,0,0,222,222,393,393
28,0,0.103759979471384,0,False,,60,60,0.833333333333333,21,20075L,29,0,0,220,220,405,405
29,0.1,0.118661438371738,22.8035085019828,True,,59,61,-0.4,21,20075L,30,0,0,222,236,393,411
30,0,0.142825067841289,0,False,,60,60,0.714285714285714,21,20075L,31,0,0,220,220,405,405
31,0,0.148336456795098,0,False,,60,60,0.833333333333333,21,20075L,32,0,0,220,220,405,405
32,-0.166666666666667,0.164108604682785,0,False,,59,59,0.666666666666667,21,20075L,33,0,0,222,222,393,393
33,-0.1,0.126507098075303,17.0880074906351,True,,60,61,0.4,21,20075L,34,0,0,220,236,405,411
34,0,0.173531395759602,0,False,,61,61,-0.5,21,20075L,35,0,0,236,236,411,411
35,-0.166666666666667,0.176225190784371,12.1655250605964,True,,59,60,0.666666666666667,21,20075L,36,0,0,222,220,393,405
36,0,0.109033498489793,22.8035085019828,True,,59,61,0.833333333333333,21,20075L,37,0,0,222,236,393,411
37,0,0.138776577539832,17.0880074906351,True,,60,61,0.714285714285714,21,20075L,38,0,0,220,236,405,411
38,0,0.15840935821564,12.1655250605964,True,,59,60,0.833333333333333,21,20075L,39,0,0,222,220,393,405
39,0,0.141213201071856,0,False,,59,59,0.714285714285714,21,20075L,40,0,0,222,222,393,393
40,0,0.169523034440703,0,False,,60,60,0.833333333333333,21,20075L,41,0,0,220,220,405,405
41,0,0.184073052107369,0,False,,60,60,0.714285714285714,21,20075L,42,0,0,220,220,405,405
42,0,0.095767096948992,0,False,,59,59,-0.833333333333333,21,20075L,43,0,0,222,222,393,393
43,-0.285714285714286,0.168471870177957,12.1655250605964,True,,59,60,0.428571428571429,21,20075L,44,0,0,222,220,393,405
44,-0.333333333333333,0.20104322745279,0,False,,60,60,0.5,21,20075L,45,0,0,220,220,405,405
45,0,0.108636423481332,0,False,,59,59,-0.961538461538462,21,20075L,46,0,0,222,222,393,393
46,0,0.161657376086504,12.1655250605964,True,,59,60,0,21,20075L,47,0,0,222,220,393,405
47,0.1,0.16274742094673,0,False,,59,59,-0.4,21,20075L,48,0,0,222,222,393,393
48,0.1,0.144936537486184,12.1655250605964,True,,59,60,-0.4,21,20075L,49,0,0,222,220,393,405
49,0,0.223813256122381,12.1655250605964,True,,59,60,0.714285714285714,21,20075L,50,0,0,222,220,393,405
50,-0.5,0.141347923269715,22.8035085019828,True,,59,61,0.333333333333333,21,20075L,51,0,0,222,236,393,411
51,-0.1,0.117113412007802,0,False,,59,59,0.4,21,20075L,52,0,0,222,222,393,393
52,-0.142857142857143,0.133341639815573,17.0880074906351,True,,60,61,0.571428571428571,21,20075L,53,0,0,220,236,405,411
53,-0.384615384615385,0.152022378585316,0,False,,60,60,0.576923076923077,21,20075L,54,0,0,220,220,405,405
54,-0.333333333333333,1.221316892573,17.0880074906351,True,,60,61,0.5,21,20075L,55,0,0,220,236,405,411
55,-0.5,0,0,False,,61,61,0,21,20075L,56,0,0,236,236,411,411
56,-0.384615384615385,0.140720048869367,17.0880074906351,True,,60,61,0.576923076923077,21,20075L,57,0,0,220,236,405,411
57,0.1,0.145822577044774,0,False,,59,59,-0.4,21,20075L,58,0,0,222,222,393,393
58,0,0.134018898177276,0,False,,61,61,0,21,20075L,59,0,0,236,236,411,411
59,,0.162559821343858,22.8035085019828,True,,59,61,,21,20075L,60,0,0,222,236,393,411
60,,0.24222124225291,22.8035085019828,True,,59,61,,21,20075L,61,0,0,222,236,393,411
61,,0.132510656209825,0,False,,61,61,,21,20075L,62,0,0,236,236,411,411
62,0.181818181818182,0.184162869487534,0,False,,59,59,-0.727272727272727,21,20075L,63,0,0,222,222,393,393
63,0,0.182668765566643,17.0880074906351,True,,60,61,-0.961538461538462,21,20075L,64,0,0,220,236,405,411
64,,,22.8035085019828,True,,59,61,,21,20075L,65,0,0,222,236,393,411
65,-0.181818181818182,0.159745580979581,0,False,,59,59,0.727272727272727,21,20075L,66,0,0,222,222,393,393
66,-0.285714285714286,0.185393482372211,17.0880074906351,True,,60,61,0.428571428571429,21,20075L,67,0,0,220,236,405,411
67,0.166666666666667,0.184116060400211,22.8035085019828,True,,59,61,-0.666666666666667,21,20075L,68,0,0,222,236,393,411
68,-0.181818181818182,0.196840732454383,12.1655250605964,True,,59,60,0.727272727272727,21,20075L,69,0,0,222,220,393,405
69,-0.166666666666667,0.160772228544383,17.0880074906351,True,,60,61,0.666666666666667,21,20075L,70,0,0,220,236,405,411
70,0,0.151165227717728,0,False,,61,61,0,21,20075L,71,0,0,236,236,411,411
71,-0.142857142857143,0.140796944016239,17.0880074906351,True,,60,61,0.571428571428571,21,20075L,72,0,0,220,236,405,411
0,-0.384615384615385,0.241826469535893,12.0830459735946,True,,62,64,0.576923076923077,22,20075L,1,0,0,250,255,382,393
1,-0.384615384615385,0.160191032689871,0,False,,62,62,0.576923076923077,22,20075L,2,0,0,250,250,382,382
2,-0.363636363636364,0.101829422878737,12.0830459735946,True,,62,64,0.545454545454545,22,20075L,3,0,0,250,255,382,393
3,-0.285714285714286,0.231605719421884,11.3137084989848,True,,62,63,0.428571428571429,22,20075L,4,0,0,250,242,382,390
4,-0.285714285714286,0.204973470335805,12.0830459735946,True,,62,64,0.428571428571429,22,20075L,5,0,0,250,255,382,393
5,-0.363636363636364,0.144754408139677,0,False,,62,62,0.545454545454545,22,20075L,6,0,0,250,250,382,382
6,-0.363636363636364,0.110091743119266,0,False,,63,63,0.545454545454545,22,20075L,7,0,0,242,242,390,390
7,-0.545454545454546,0.146594970380766,0,False,,64,64,0.363636363636364,22,20075L,8,0,0,255,255,393,393
8,-0.333333333333333,0.133684905007896,11.3137084989848,True,,62,63,0.5,22,20075L,9,0,0,250,242,382,390
9,-0.545454545454546,0.204984389978308,0,False,,62,62,0.363636363636364,22,20075L,10,0,0,250,250,382,382
10,-0.181818181818182,0.171854647918704,11.3137084989848,True,,62,63,0.727272727272727,22,20075L,11,0,0,250,242,382,390
11,-0.363636363636364,0.170797981846007,0,False,,62,62,0.545454545454545,22,20075L,12,0,0,250,250,382,382
12,0,,11.3137084989848,True,,62,63,0.833333333333333,22,20075L,13,0,0,250,242,382,390
13,-0.333333333333333,0.176017752133219,12.0830459735946,True,,62,64,0.5,22,20075L,14,0,0,250,255,382,393
14,-0.384615384615385,0.219434941981126,0,False,,63,63,0.576923076923077,22,20075L,15,0,0,242,242,390,390
15,-0.384615384615385,0.182419528665766,0,False,,63,63,0.576923076923077,22,20075L,16,0,0,242,242,390,390
16,0,0.111366944485699,0,False,,63,63,0.714285714285714,22,20075L,17,0,0,242,242,390,390
17,0,0.17787403919996,0,False,,64,64,0.5,22,20075L,18,0,0,255,255,393,393
18,-0.333333333333333,0.216410659321735,0,False,,64,64,0.5,22,20075L,19,0,0,255,255,393,393
19,-0.3,0.215868137009084,0,False,,64,64,0.2,22,20075L,20,0,0,255,255,393,393
20,-0.363636363636364,0.205545574019389,0,False,,62,62,0.545454545454545,22,20075L,21,0,0,250,250,382,382
21,-0.428571428571429,0.203700925407464,0,False,,62,62,0.285714285714286,22,20075L,22,0,0,250,250,382,382
22,-0.285714285714286,0.198548103849725,12.0830459735946,True,,62,64,0.428571428571429,22,20075L,23,0,0,250,255,382,393
23,-0.333333333333333,0.186876078934753,0,False,,63,63,0.5,22,20075L,24,0,0,242,242,390,390
24,0,0.236872929077354,13.3416640641263,True,,63,64,-0.5,22,20075L,25,0,0,242,255,390,393
25,-0.285714285714286,0.180319936322293,0,False,,63,63,0.428571428571429,22,20075L,26,0,0,242,242,390,390
26,-0.428571428571429,0.163064835682233,13.3416640641263,True,,63,64,0.285714285714286,22,20075L,27,0,0,242,255,390,393
27,-0.363636363636364,0,0,False,,63,63,0.545454545454545,22,20075L,28,0,0,242,242,390,390
28,,0.154028302501272,12.0830459735946,True,,62,64,,22,20075L,29,0,0,250,255,382,393
29,-0.3,0.15977073947875,12.0830459735946,True,,62,64,0.2,22,20075L,30,0,0,250,255,382,393
30,-0.142857142857143,0.200812981920999,0,False,,63,63,0.571428571428571,22,20075L,31,0,0,242,242,390,390
31,,0.188486923948082,0,False,,64,64,,22,20075L,32,0,0,255,255,393,393
32,-0.333333333333333,0.223979069927428,0,False,,63,63,0.5,22,20075L,33,0,0,242,242,390,390
33,-0.428571428571429,0.165408472413404,13.3416640641263,True,,63,64,0.285714285714286,22,20075L,34,0,0,242,255,390,393
34,-0.5,0.181469530948798,13.3416640641263,True,,63,64,0.333333333333333,22,20075L,35,0,0,242,255,390,393
35,-0.5,0.185146645382622,13.3416640641263,True,,63,64,0.333333333333333,22,20075L,36,0,0,242,255,390,393
36,,0.191571582562554,0,False,,64,64,,22,20075L,37,0,0,255,255,393,393
37,-0.285714285714286,0.159247915186874,0,False,,62,62,0.428571428571429,22,20075L,38,0,0,250,250,382,382
38,-0.166666666666667,0.17685481483001,13.3416640641263,True,,63,64,0.666666666666667,22,20075L,39,0,0,242,255,390,393
39,-0.6,0.188063285886996,11.3137084989848,True,,62,63,0.4,22,20075L,40,0,0,250,242,382,390
40,-0.3,0.184808623832739,13.3416640641263,True,,63,64,0.2,22,20075L,41,0,0,242,255,390,393
41,-0.2,0.177189986229218,0,False,,64,64,0.3,22,20075L,42,0,0,255,255,393,393
42,-0.3,0.206133921584248,0,False,,64,64,0.2,22,20075L,43,0,0,255,255,393,393
43,-0.1,0.173283157369811,0,False,,64,64,0.4,22,20075L,44,0,0,255,255,393,393
44,-0.545454545454546,0.217490036762326,0,False,,63,63,0.363636363636364,22,20075L,45,0,0,242,242,390,390
45,-0.142857142857143,0.188244978251929,13.3416640641263,True,,63,64,0.571428571428571,22,20075L,46,0,0,242,255,390,393
46,-0.3,0.144663084319803,11.3137084989848,True,,62,63,0.2,22,20075L,47,0,0,250,242,382,390
47,-0.363636363636364,0.181768069041735,12.0830459735946,True,,62,64,0.545454545454545,22,20075L,48,0,0,250,255,382,393
48,-0.576923076923077,0.225545930910743,0,False,,62,62,0.384615384615385,22,20075L,49,0,0,250,250,382,382
49,-0.181818181818182,0.159554787730859,13.3416640641263,True,,63,64,0.727272727272727,22,20075L,50,0,0,242,255,390,393
50,-0.181818181818182,0.155830794985704,11.3137084989848,True,,62,63,0.727272727272727,22,20075L,51,0,0,250,242,382,390
51,-0.3,0.177897022182759,13.3416640641263,True,,63,64,0.2,22,20075L,52,0,0,242,255,390,393
52,-0.142857142857143,0.173266656227589,12.0830459735946,True,,62,64,0.571428571428571,22,20075L,53,0,0,250,255,382,393
53,-0.3,0.192764990202421,0,False,,62,62,0.2,22,20075L,54,0,0,250,250,382,382
54,0,0.157118310467177,12.0830459735946,True,,62,64,0,22,20075L,55,0,0,250,255,382,393
55,-0.3,0.177610543095044,0,False,,62,62,0.2,22,20075L,56,0,0,250,250,382,382
56,-0.333333333333333,,0,False,,63,63,0.5,22,20075L,57,0,0,242,242,390,390
57,-0.5,0,11.3137084989848,True,,62,63,0.333333333333333,22,20075L,58,0,0,250,242,382,390
58,-0.166666666666667,0.174534131268757,0,False,,62,62,0.666666666666667,22,20075L,59,0,0,250,250,382,382
59,,0.164323684288411,11.3137084989848,True,,62,63,,22,20075L,60,0,0,250,242,382,390
60,-0.181818181818182,0.149596634013548,0,False,,63,63,0.727272727272727,22,20075L,61,0,0,242,242,390,390
61,-0.2,0.150774889473821,0,False,,64,64,0.3,22,20075L,62,0,0,255,255,393,393
62,,0.156472985848629,12.0830459735946,True,,62,64,,22,20075L,63,0,0,250,255,382,393
63,-0.333333333333333,0.227230100814003,11.3137084989848,True,,62,63,0.5,22,20075L,64,0,0,250,242,382,390
64,0.1,0.249217495123022,0,False,,64,64,-0.4,22,20075L,65,0,0,255,255,393,393
65,,0.148373455717985,12.0830459735946,True,,62,64,,22,20075L,66,0,0,250,255,382,393
66,-0.5,0.202792235273861,0,False,,62,62,0.333333333333333,22,20075L,67,0,0,250,250,382,382
67,-0.363636363636364,0.136867714992893,11.3137084989848,True,,62,63,0.545454545454545,22,20075L,68,0,0,250,242,382,390
68,,0.165684415311692,0,False,,64,64,,22,20075L,69,0,0,255,255,393,393
69,-0.333333333333333,0.209385092562006,11.3137084989848,True,,62,63,0.5,22,20075L,70,0,0,250,242,382,390
70,0,0.16614128017015,13.3416640641263,True,,63,64,0.909090909090909,22,20075L,71,0,0,242,255,390,393
71,-0.5,0.2046324078025,13.3416640641263,True,,63,64,0.333333333333333,22,20075L,72,0,0,242,255,390,393
0,0,0.189019011095497,0,False,,66,66,0.714285714285714,23,20075L,1,0,0,182,182,320,320
1,0,0.158738895579526,26.0768096208106,True,,65,67,-0.909090909090909,23,20075L,2,0,0,172,198,322,324
2,-0.142857142857143,0.11966975114479,0,False,,67,67,0.571428571428571,23,20075L,3,0,0,198,198,324,324
3,0.192307692307692,0.148174670321621,26.0768096208106,True,,65,67,-0.769230769230769,23,20075L,4,0,0,172,198,322,324
4,-0.142857142857143,0.124832414231137,10.1980390271856,True,,65,66,0.571428571428571,23,20075L,5,0,0,172,182,322,320
5,0.166666666666667,0.21195203826463,10.1980390271856,True,,65,66,-0.666666666666667,23,20075L,6,0,0,172,182,322,320
6,0,0.123114472900806,0,False,,67,67,-0.714285714285714,23,20075L,7,0,0,198,198,324,324
7,0.166666666666667,0.124859886417308,26.0768096208106,True,,65,67,-0.666666666666667,23,20075L,8,0,0,172,198,322,324
8,0.192307692307692,0.161620605800949,10.1980390271856,True,,65,66,-0.769230769230769,23,20075L,9,0,0,172,182,322,320
9,0,0.099923134195696,0,False,,67,67,-0.5,23,20075L,10,0,0,198,198,324,324
10,0,0.137400379163548,16.4924225024706,True,,66,67,-0.714285714285714,23,20075L,11,0,0,182,198,320,324
11,0,0.132892489671914,26.0768096208106,True,,65,67,-0.961538461538462,23,20075L,12,0,0,172,198,322,324
12,0.192307692307692,0.150772877968927,0,False,,65,65,-0.769230769230769,23,20075L,13,0,0,172,172,322,322
13,0,0.108658862516496,16.4924225024706,True,,66,67,-0.833333333333333,23,20075L,14,0,0,182,198,320,324
14,0.181818181818182,0.123878306144591,10.1980390271856,True,,65,66,-0.727272727272727,23,20075L,15,0,0,172,182,322,320
15,0,0.120803313035055,16.4924225024706,True,,66,67,-0.5,23,20075L,16,0,0,182,198,320,324
16,0,0.165180590747932,0,False,,66,66,-0.5,23,20075L,17,0,0,182,182,320,320
17,0.181818181818182,0.164247434655576,0,False,,65,65,-0.727272727272727,23,20075L,18,0,0,172,172,322,322
18,0,0.162855654115856,26.0768096208106,True,,65,67,-0.714285714285714,23,20075L,19,0,0,172,198,322,324
19,0.192307692307692,0.087299023593269,0,False,,65,65,-0.769230769230769,23,20075L,20,0,0,172,172,322,322
20,0.166666666666667,0.131246708230214,10.1980390271856,True,,65,66,-0.666666666666667,23,20075L,21,0,0,172,182,322,320
21,0.181818181818182,0.144454504605164,0,False,,67,67,-0.727272727272727,23,20075L,22,0,0,198,198,324,324
22,0,0.128187969337121,0,False,,66,66,-0.714285714285714,23,20075L,23,0,0,182,182,320,320
23,0,0.193252807533186,10.1980390271856,True,,65,66,-0.833333333333333,23,20075L,24,0,0,172,182,322,320
24,0.1,0.149037732333461,10.1980390271856,True,,65,66,-0.4,23,20075L,25,0,0,172,182,322,320
25,0.192307692307692,0.141409008756438,0,False,,65,65,-0.769230769230769,23,20075L,26,0,0,172,172,322,322
26,0.333333333333333,0.126831896807349,10.1980390271856,True,,65,66,-0.5,23,20075L,27,0,0,172,182,322,320
27,0,0.177817639288681,26.0768096208106,True,,65,67,-0.833333333333333,23,20075L,28,0,0,172,198,322,324
28,0,0.184421649526116,16.4924225024706,True,,66,67,-0.714285714285714,23,20075L,29,0,0,182,198,320,324
29,0,0.20880609290329,0,False,,65,65,-0.5,23,20075L,30,0,0,172,172,322,322
30,0,0.130641145302857,0,False,,67,67,0,23,20075L,31,0,0,198,198,324,324
31,0,0.142892959268679,26.0768096208106,True,,65,67,-0.5,23,20075L,32,0,0,172,198,322,324
32,0,0.124321884004967,16.4924225024706,True,,66,67,-0.5,23,20075L,33,0,0,182,198,320,324
33,0,0.131406289630527,10.1980390271856,True,,65,66,-0.833333333333333,23,20075L,34,0,0,172,182,322,320
34,0,0.137365619396863,26.0768096208106,True,,65,67,0,23,20075L,35,0,0,172,198,322,324
35,0.333333333333333,0.11115117559246,0,False,,66,66,-0.5,23,20075L,36,0,0,182,182,320,320
36,0,0.109762032407772,0,False,,66,66,-0.833333333333333,23,20075L,37,0,0,182,182,320,320
37,0.333333333333333,0.10703608018855,0,False,,65,65,-0.5,23,20075L,38,0,0,172,172,322,322
38,0,0.140995287958177,10.1980390271856,True,,65,66,-0.714285714285714,23,20075L,39,0,0,172,182,322,320
39,0.142857142857143,0.153245135114008,16.4924225024706,True,,66,67,-0.571428571428571,23,20075L,40,0,0,182,198,320,324
40,0,0.19533173331683,16.4924225024706,True,,66,67,-0.5,23,20075L,41,0,0,182,198,320,324
41,0.428571428571429,0.208207011701001,10.1980390271856,True,,65,66,-0.285714285714286,23,20075L,42,0,0,172,182,322,320
42,0,0.160258044370352,0,False,,66,66,-0.5,23,20075L,43,0,0,182,182,320,320
43,0.363636363636364,0.138939469750759,0,False,,65,65,-0.545454545454545,23,20075L,44,0,0,172,172,322,322
44,0,0.137434303687493,16.4924225024706,True,,66,67,-0.5,23,20075L,45,0,0,182,198,320,324
45,0,0.147493617888678,0,False,,67,67,0,23,20075L,46,0,0,198,198,324,324
46,0,0.125269772458207,0,False,,66,66,0,23,20075L,47,0,0,182,182,320,320
47,0,0.107540974625543,0,False,,67,67,-0.714285714285714,23,20075L,48,0,0,198,198,324,324
48,0,0.103434716998792,0,False,,66,66,-0.833333333333333,23,20075L,49,0,0,182,182,320,320
49,0,0.138067493540436,0,False,,67,67,-0.5,23,20075L,50,0,0,198,198,324,324
50,0.4,0.125652209079572,0,False,,65,65,-0.6,23,20075L,51,0,0,172,172,322,322
51,0.2,0.135113525842471,10.1980390271856,True,,65,66,-0.8,23,20075L,52,0,0,172,182,322,320
52,0,0.144928604470109,26.0768096208106,True,,65,67,0,23,20075L,53,0,0,172,198,322,324
53,0,0.149469794809273,0,False,,65,65,0,23,20075L,54,0,0,172,172,322,322
54,0,0.175391837268572,16.4924225024706,True,,66,67,-0.5,23,20075L,55,0,0,182,198,320,324
55,0,0.161089324541291,0,False,,67,67,-0.714285714285714,23,20075L,56,0,0,198,198,324,324
56,0,0.146681455203429,0,False,,66,66,0,23,20075L,57,0,0,182,182,320,320
57,0,0.086769314816493,0,False,,66,66,0,23,20075L,58,0,0,182,182,320,320
58,0,0.1284212271737,0,False,,65,65,0,23,20075L,59,0,0,172,172,322,322
59,0.2,0.116713962718223,26.0768096208106,True,,65,67,-0.3,23,20075L,60,0,0,172,198,322,324
60,0,0.154477143454435,0,False,,66,66,0,23,20075L,61,0,0,182,182,320,320
61,,0.183516818409237,0,False,,67,67,,23,20075L,62,0,0,198,198,324,324
62,0.363636363636364,0.146316169979133,0,False,,67,67,-0.545454545454545,23,20075L,63,0,0,198,198,324,324
63,0,0.152078828106715,0,False,,65,65,-0.961538461538462,23,20075L,64,0,0,172,172,322,322
64,0,0.134902398986659,26.0768096208106,True,,65,67,-0.5,23,20075L,65,0,0,172,198,322,324
65,0,0.137508614964121,26.0768096208106,True,,65,67,0,23,20075L,66,0,0,172,198,322,324
66,0,0.158297946352381,0,False,,66,66,-0.5,23,20075L,67,0,0,182,182,320,320
67,0.363636363636364,0.150387959897566,0,False,,65,65,-0.545454545454545,23,20075L,68,0,0,172,172,322,322
68,0,0.162735598977149,0,False,,67,67,-0.833333333333333,23,20075L,69,0,0,198,198,324,324
69,0,0.133530068859969,16.4924225024706,True,,66,67,0,23,20075L,70,0,0,182,198,320,324
70,,0.175142967040796,16.4924225024706,True,,66,67,,23,20075L,71,0,0,182,198,320,324
71,,0.151423623633759,16.4924225024706,True,,66,67,,23,20075L,72,0,0,182,198,320,324
0,,0.194594865059257,16.1554944214035,True,,68,69,,24,20075L,1,0,0,224,209,297,303
1,0.285714285714286,0.159637352292623,0,False,,70,70,-0.428571428571429,24,20075L,2,0,0,211,211,294,294
2,-0.192307692307692,0.17225994959734,9.21954445729289,True,,69,70,0.769230769230769,24,20075L,3,0,0,209,211,303,294
3,0.181818181818182,0.227660613945791,0,False,,70,70,-0.727272727272727,24,20075L,4,0,0,211,211,294,294
4,0,0.172210250731592,9.21954445729289,True,,69,70,-0.961538461538462,24,20075L,5,0,0,209,211,303,294
5,-0.181818181818182,0.173754208313869,0,False,,68,68,0.727272727272727,24,20075L,6,0,0,224,224,297,297
6,-0.1,0.181442829748162,0,False,,70,70,0.4,24,20075L,7,0,0,211,211,294,294
7,0,0.213071366712406,0,False,,69,69,0.5,24,20075L,8,0,0,209,209,303,303
8,-0.1,0.177908764184713,0,False,,68,68,0.4,24,20075L,9,0,0,224,224,297,297
9,-0.181818181818182,0.130102203311208,9.21954445729289,True,,69,70,0.727272727272727,24,20075L,10,0,0,209,211,303,294
10,-0.1,0.119985252064749,13.3416640641263,True,,68,70,0.4,24,20075L,11,0,0,224,211,297,294
11,0,0.117060214815118,9.21954445729289,True,,69,70,-0.5,24,20075L,12,0,0,209,211,303,294
12,0,0.18326724872148,9.21954445729289,True,,69,70,0,24,20075L,13,0,0,209,211,303,294
13,0,0.195851152302314,9.21954445729289,True,,69,70,0,24,20075L,14,0,0,209,211,303,294
14,0,0.140151488669598,16.1554944214035,True,,68,69,0,24,20075L,15,0,0,224,209,297,303
15,0.181818181818182,0.171373780182257,0,False,,68,68,-0.727272727272727,24,20075L,16,0,0,224,224,297,297
16,-0.1,0.196136025654805,13.3416640641263,True,,68,70,0.4,24,20075L,17,0,0,224,211,297,294
17,-0.1,0.144276025842411,16.1554944214035,True,,68,69,0.4,24,20075L,18,0,0,224,209,297,303
18,-0.1,0.122987911926165,0,False,,70,70,0.4,24,20075L,19,0,0,211,211,294,294
19,-0.142857142857143,0.170754666720962,16.1554944214035,True,,68,69,0.571428571428571,24,20075L,20,0,0,224,209,297,303
20,-0.166666666666667,0.173057614125246,0,False,,69,69,0.666666666666667,24,20075L,21,0,0,209,209,303,303
21,-0.363636363636364,0.16323926743748,9.21954445729289,True,,69,70,0.545454545454545,24,20075L,22,0,0,209,211,303,294
22,0.181818181818182,0.175763444508285,9.21954445729289,True,,69,70,-0.727272727272727,24,20075L,23,0,0,209,211,303,294
23,-0.1,0.193800369376973,0,False,,69,69,0.4,24,20075L,24,0,0,209,209,303,303
24,0.181818181818182,0.197692500959756,0,False,,70,70,-0.727272727272727,24,20075L,25,0,0,211,211,294,294
25,0.192307692307692,0.154347327147657,0,False,,68,68,-0.769230769230769,24,20075L,26,0,0,224,224,297,297
26,0,0.168028722814549,0,False,,69,69,0.714285714285714,24,20075L,27,0,0,209,209,303,303
27,-0.2,0.144727721957304,13.3416640641263,True,,68,70,0.3,24,20075L,28,0,0,224,211,297,294
28,0,0.182740956967916,0,False,,70,70,-0.833333333333333,24,20075L,29,0,0,211,211,294,294
29,0,0.151087247384079,0,False,,68,68,-0.909090909090909,24,20075L,30,0,0,224,224,297,297
30,-0.1,0.175064190258383,0,False,,68,68,0.4,24,20075L,31,0,0,224,224,297,297
31,-0.428571428571429,0.148309743852364,0,False,,69,69,0.285714285714286,24,20075L,32,0,0,209,209,303,303
32,-0.333333333333333,0.167584461432694,13.3416640641263,True,,68,70,0.5,24,20075L,33,0,0,224,211,297,294
33,-0.363636363636364,0.160621889192438,0,False,,69,69,0.545454545454545,24,20075L,34,0,0,209,209,303,303
34,0,0.154367257222804,0,False,,70,70,-0.833333333333333,24,20075L,35,0,0,211,211,294,294
35,0.363636363636364,0.151359465158788,13.3416640641263,True,,68,70,-0.545454545454545,24,20075L,36,0,0,224,211,297,294
36,0,0.214840038314584,0,False,,70,70,0,24,20075L,37,0,0,211,211,294,294
37,0,0.144276599256853,9.21954445729289,True,,69,70,-0.833333333333333,24,20075L,38,0,0,209,211,303,294
38,0,0.153214967365822,0,False,,68,68,-0.5,24,20075L,39,0,0,224,224,297,297
39,0.363636363636364,0.205335246711239,13.3416640641263,True,,68,70,-0.545454545454545,24,20075L,40,0,0,224,211,297,294
40,0,0.141131490650629,16.1554944214035,True,,68,69,-0.833333333333333,24,20075L,41,0,0,224,209,297,303
41,,0.121569167441977,16.1554944214035,True,,68,69,,24,20075L,42,0,0,224,209,297,303
42,0,0.194776745942433,0,False,,69,69,0,24,20075L,43,0,0,209,209,303,303
43,,0.121693149992657,0,False,,70,70,,24,20075L,44,0,0,211,211,294,294
